# The 2MASS Redshift Survey
# Huchra et al., ApJS, in press
#
# http://tdc-www.harvard.edu/2mrs/
# catalog version 2.4, 2011 Dec 16
# maintained by Lucas Macri, lmacri@tamu.edu
#
# Code "O": NED entries without cz, but ZCAT contained cz (either from literature or from JPH's earlier unpublished observations)
#
#2MASS_ID        NED_ID                         RA          DEC        TYPE   NED_CZ QUAL NED_BIBCODE         2MRS_CZ  ERR CD 2MRS_BIBCODE
00002508+0751138|UGC 12892                     |00h00m25.1s +07d51m14s|G     |      |    |                   |  12265|  36|O |20112MRS.MMT..0000H / M09231
23135659+0927510|CGCG 406-025                  |23h13m56.6s +09d27m51s|G     |      |    |                   |  12131|  32|O |20112MRS.JPH..0000H / 
23140251+0831481|CGCG 406-023                  |23h14m02.5s +08d31m49s|G     |      |    |                   |  11504|  31|O |20112MRS.ZMA..0000H / T07315
23142168+1627209|2MASX J23142168+1627209       |23h14m21.7s +16d27m21s|G     |      |    |                   |  12063|  10|O |1993AJ....105.1271G /
23143608+1557010|NGC 7540                      |23h14m36.1s +15d57m01s|G     |      |    |                   |   7682|  48|O |20112MRS.ZMA..0000H / T26404
23144163+1038361|NGC 7542                      |23h14m41.6s +10d38m36s|G     |      |    |                   |  11842|  35|O |20112MRS.ZMA..0000H / T07316
23173966+1607394|2MASX J23173966+1607394       |23h17m39.6s +16d07m40s|G     |      |    |                   |  12054|  37|O |20112MRS.ZMA..0000H / T26417
23174876+1642414|CGCG 454-029                  |23h17m48.8s +16d42m41s|G     |      |    |                   |  11562|  34|O |20112MRS.ZMA..0000H / T26748 
23181133+1014457|IC 5306                       |23h18m11.3s +10d14m46s|G     |      |    |                   |   7596|  44|O |20112MRS.ZMA..0000H / T23219 
23210708+2538288|2MFGC 17541                   |23h21m07.1s +25d38m29s|G     |      |    |                   |   8072| 111|O |2000MNRAS.317...55S / in LEDA
23213090+0933363|CGCG 406-084                  |23h21m30.9s +09d33m37s|G     |      |    |                   |  12342|  22|O |20112MRS.JPH..0000H / 
23213853-6207040|NGC 7622                      |23h21m38.5s -62d07m04s|G     |      |    |                   |   7911|  25|O |20112MRS.JPH..0000H /       
23245149+0931100|CGCG 406-100                  |23h24m51.5s +09d31m10s|G     |      |    |                   |  10495|  34|O |20112MRS.ZMA..0000H / T08712
23253926+0849550|CGCG 406-104                  |23h25m39.3s +08d49m55s|G     |      |    |                   |  10531|  23|O |20112MRS.ZMA..0000H / T21835
23254201+1731552|CGCG 454-065                  |23h25m42.0s +17d31m55s|G     |      |    |                   |  12354|  43|O |20112MRS.ZMA..0000H / T24976
23265063+0643026|CGCG 406-108                  |23h26m50.7s +06d43m02s|G     |      |    |                   |  12720|  31|O |20112MRS.ZMA..0000H / T08787
23310111+0949218|CGCG 431-077                  |23h31m01.1s +09d49m22s|G     |      |    |                   |   6153|  38|O |20112MRS.ZMA..0000H / T23292
23310851+1728419|CGCG 454-081                  |23h31m08.5s +17d28m42s|G     |      |    |                   |  14412|  39|O |20112MRS.ZMA..0000H / T25015 
23312007+0846264|CGCG 406-123                  |23h31m20.1s +08d46m27s|G     |      |    |                   |  12509|  70|O |20112MRS.ZMA..0000H / T23312 
23313707+0836014|CGCG 406-125                  |23h31m37.1s +08d36m02s|G     |      |    |                   |  13502|  39|O |20112MRS.ZMA..0000H / T08785
23331816+0751588|CGCG 407-007                  |23h33m18.2s +07d51m59s|G     |      |    |                   |  13621|  41|O |20112MRS.ZMA..0000H / T25040
23352977+1115156|CGCG 432-006                  |23h35m29.8s +11d15m16s|G     |      |    |                   |   9257|  31|O |20112MRS.ZMA..0000H / T26879 
23360813+0925569|CGCG 407-019                  |23h36m08.2s +09d25m57s|G     |      |    |                   |  12120|  67|O |20112MRS.ZMA..0000H / T23379
23370730-4500389|LCRS B233426.3-451716         |23h37m07.3s -45d00m39s|G     |      |    |                   |  15071|  82|O |1988edgc.book.....P /
23372631+0907371|CGCG 407-024                  |23h37m26.3s +09d07m38s|G     |      |    |                   |  13278|  45|O |20112MRS.ZMA..0000H / T23381 
23374836+1155002|CGCG 432-013                  |23h37m48.3s +11d55m00s|G     |      |    |                   |   7877|  34|O |2000MNRAS.317...55S / in LEDA (from JPH own obs.)
23410956-0636220|MCG -01-60-019                |23h41m09.6s -06d36m22s|G     |      |    |                   |   8030| 113|O |2000MNRAS.317...55S / in LEDA
23475270+0704569|2MASX J23475270+0704569       |23h47m52.7s +07d04m57s|G     |      |    |                   |  10539| 219|O |2000MNRAS.317...55S / in LEDA
23495204+0626279|CGCG 407-062                  |23h49m52.1s +06d26m28s|G     |      |    |                   |  16179|  40|O |20112MRS.ZMA..0000H / T21546
23520589+1032332|2MASX J23520589+1032332       |23h52m05.9s +10d32m34s|G     |      |    |                   |  11877|  40|O |1983ApJS...52...89H / M09207   
23524987+1157402|2MASX J23524987+1157402       |23h52m49.9s +11d57m40s|G     |      |    |                   |   6448|  37|O |1983ApJS...52...89H / M09211   
23530958+2934241|UGC 12826                     |23h53m09.6s +29d34m24s|G     |      |    |                   |   9252|  41|O |20112MRS.ZMA..0000H / T21891
23574850+0929032|ARK 589                       |23h57m48.5s +09d29m03s|G     |      |    |                   |   9018|  43|O |20112MRS.ZMA..0000H / T25075
23584667+0824047|UGC 12875                     |23h58m46.7s +08d24m05s|G     |      |    |                   |  11716|  39|O |20112MRS.MMT..0000H / M09230
23593523-0229584|2MASX J23593523-0229584       |23h59m35.2s -02d29m58s|IrS   |      |    |                   |   7694|   0|O |1991RC3.9.C...0000d /
